Car ID,Brand,Model,Price,Kilométrage,Année,Carrosserie,Boite vitesse,Cylindrée,Nombre de portes,Puissance fiscale,Transmission,Énergie
99369,mercedes-benz,GL,113000.0,74000.0,2016.0,SUV/4x4,Automatique,1595.0,50.0,8.0,Traction,Essence
99259,mercedes-benz,CL,115000.0,170000.0,2014.0,Berline,Automatique,1599.0,50.0,9.0,Traction,Essence
98044,mercedes-benz,CL,205000.0,35000.0,2020.0,Berline,Automatique,1998.0,40.0,6.0,Propulsion,Hybride
97161,mercedes-benz,CL,77000.0,135000.0,2011.0,Citadine,Automatique,1800.0,50.0,10.0,Traction,Essence
97159,mercedes-benz,CL,215000.0,80000.0,2022.0,Citadine,Automatique,1599.0,50.0,9.0,Traction,Essence
96178,mercedes-benz,CL,172000.0,15000.0,2022.0,Citadine,Automatique,,,8.0,Traction,Essence
96177,mercedes-benz,CL,148000.0,80000.0,2019.0,Citadine,Automatique,,,9.0,Traction,Diesel
109350,mercedes-benz,CL,59500.0,226000.0,2013.0,Berline,Automatique,1600.0,50.0,9.0,Propulsion,Essence
108927,mercedes-benz,CL,64500.0,197000.0,2010.0,Berline,Automatique,1800.0,50.0,11.0,Propulsion,Essence
108808,mercedes-benz,CL,108000.0,100000.0,2020.0,Citadine,Automatique,1400.0,50.0,7.0,Traction,Essence
106592,mercedes-benz,CL,248000.0,15000.0,2022.0,Berline,Automatique,1499.0,50.0,9.0,Propulsion,Essence
104319,mercedes-benz,CL,115000.0,137000.0,2017.0,Berline,Automatique,1600.0,50.0,8.0,Propulsion,Essence
103138,mercedes-benz,CL,228000.0,29000.0,2022.0,Berline,Automatique,1500.0,50.0,9.0,Propulsion,Essence
101279,mercedes-benz,GL,118000.0,65000.0,2016.0,Compacte,Automatique,1600.0,50.0,8.0,Traction,Essence
109119,mercedes-benz,CL,158000.0,80000.0,2021.0,Coupé,Automatique,1600.0,30.0,8.0,Propulsion,Essence
109118,mercedes-benz,GL,169000.0,49000.0,2021.0,SUV/4x4,Automatique,1400.0,50.0,8.0,Traction,Hybride
107448,mercedes-benz,GL,124000.0,30000.0,2018.0,Berline,Automatique,1600.0,50.0,7.0,Traction,Essence
107350,mercedes-benz,GL,259000.0,50000.0,2021.0,SUV/4x4,Automatique,2000.0,50.0,12.0,Intégrale,Hybride
107242,mercedes-benz,CL,169000.0,60000.0,2021.0,Berline,Automatique,1600.0,50.0,10.0,Intégrale,Essence
107168,mercedes-benz,CL,197000.0,32000.0,2022.0,Berline,Automatique,1999.0,40.0,12.0,Propulsion,Essence
107164,mercedes-benz,CL,248000.0,11000.0,2024.0,Berline,Automatique,1999.0,40.0,9.0,Propulsion,Hybride
106486,mercedes-benz,CL,68000.0,180000.0,2010.0,Coupé,Automatique,3000.0,30.0,19.0,Traction,Essence
106484,mercedes-benz,CL,99500.0,180000.0,2016.0,Berline,Automatique,1600.0,50.0,8.0,Propulsion,Essence
105622,mercedes-benz,CL,105000.0,175000.0,2016.0,Berline,Automatique,1600.0,50.0,8.0,Propulsion,Essence
105469,mercedes-benz,CL,169000.0,8000.0,2024.0,Berline,Automatique,1599.0,40.0,8.0,Traction,Hybride
103232,mercedes-benz,CL,188000.0,30000.0,2023.0,Berline,Automatique,1300.0,50.0,7.0,Traction,Essence
109003,mercedes-benz,CL,164000.0,90000.0,2018.0,Coupé,Automatique,1991.0,20.0,11.0,Traction,Essence
108806,mercedes-benz,CL,88000.0,56000.0,2013.0,Compacte,Automatique,1000.0,40.0,9.0,Traction,Essence
106663,mercedes-benz,CL,230000.0,7300.0,2022.0,Berline,Automatique,1500.0,50.0,9.0,Propulsion,Essence
108104,mercedes-benz,CL,68500.0,180000.0,2014.0,Citadine,Automatique,1595.0,40.0,6.0,Traction,Essence
105342,mercedes-benz,GL,179000.0,57000.0,2021.0,Compacte,Automatique,2000.0,50.0,8.0,Traction,Hybride
106549,mercedes-benz,CL,144000.0,63000.0,2020.0,Compacte,Automatique,1300.0,50.0,9.0,Traction,Essence
106204,mercedes-benz,CL,80500.0,201000.0,2013.0,Autres,Automatique,1600.0,40.0,9.0,Intégrale,Essence
108981,mercedes-benz,CL,139000.0,76000.0,2020.0,Berline,Automatique,1611.0,50.0,7.0,Propulsion,Diesel
109371,mercedes-benz,CL,170000.0,20000.0,2020.0,Coupé,Automatique,1400.0,40.0,9.0,Traction,Essence
108229,mercedes-benz,GL,420000.0,54000.0,2020.0,SUV/4x4,Automatique,2925.0,50.0,18.0,Intégrale,Diesel
108227,mercedes-benz,CL,135000.0,146000.0,2015.0,Berline,Automatique,1595.0,50.0,8.0,Propulsion,Essence
109324,mercedes-benz,CL,127000.0,80000.0,2021.0,Berline,Automatique,1400.0,50.0,8.0,Propulsion,Hybride
109210,mercedes-benz,CL,72000.0,300000.0,2010.0,Berline,Manuelle,2143.0,40.0,7.0,Propulsion,Diesel
108754,mercedes-benz,GL,420000.0,0.0,2024.0,SUV/4x4,Automatique,2000.0,40.0,15.0,Intégrale,Essence
108753,mercedes-benz,CL,105000.0,200000.0,2014.0,Berline,Automatique,1600.0,40.0,8.0,Traction,Essence
106953,mercedes-benz,CL,132000.0,100000.0,2020.0,Citadine,Automatique,1500.0,40.0,6.0,Traction,Essence
106141,mercedes-benz,CL,220000.0,0.0,2024.0,Berline,Automatique,2000.0,40.0,8.0,Traction,Essence
105609,mercedes-benz,GL,450000.0,30000.0,2022.0,SUV/4x4,Automatique,3000.0,40.0,12.0,Traction,Hybride
105511,mercedes-benz,CL,260000.0,70000.0,2020.0,Berline,Automatique,2000.0,40.0,12.0,Traction,Hybride
103856,mercedes-benz,GL,270000.0,80000.0,2021.0,SUV/4x4,Automatique,2000.0,40.0,11.0,Intégrale,Hybride
101024,mercedes-benz,CL,115000.0,130000.0,2017.0,Berline,Automatique,1600.0,40.0,6.0,Traction,Diesel
109411,mercedes-benz,CL,46500.0,287000.0,2009.0,Berline,Automatique,1597.0,40.0,9.0,Propulsion,Essence
109231,mercedes-benz,CL,98000.0,48700.0,2017.0,Coupé,Automatique,1599.0,40.0,7.0,Traction,Essence
108478,mercedes-benz,CL,115000.0,60000.0,2021.0,Coupé,Automatique,1300.0,50.0,7.0,Traction,Essence
107958,mercedes-benz,CL,110000.0,90000.0,2021.0,Coupé,Automatique,1600.0,50.0,7.0,Traction,Essence
106650,mercedes-benz,CL,145000.0,120000.0,2019.0,Coupé,Automatique,1600.0,30.0,8.0,Propulsion,Essence
106301,mercedes-benz,CL,66000.0,180000.0,2013.0,Berline,Automatique,1600.0,50.0,9.0,Propulsion,Essence
99991,mercedes-benz,CL,69000.0,123000.0,2015.0,Berline,Automatique,1595.0,50.0,6.0,Traction,Essence
108206,mercedes-benz,CL,99000.0,125000.0,2019.0,Berline,Automatique,1595.0,50.0,8.0,Propulsion,Essence
101427,mercedes-benz,CL,47500.0,295000.0,2006.0,Berline,Automatique,2200.0,50.0,10.0,Propulsion,Diesel
105834,mercedes-benz,GL,258000.0,68000.0,2020.0,SUV/4x4,Automatique,1999.0,50.0,12.0,Traction,Hybride
105755,mercedes-benz,GL,240000.0,52000.0,2020.0,SUV/4x4,Automatique,2000.0,50.0,11.0,Intégrale,Diesel
107071,mercedes-benz,CL,170000.0,30000.0,2022.0,Berline,Automatique,1800.0,50.0,7.0,Propulsion,Essence
107433,mercedes-benz,CL,26000.0,345000.0,2000.0,Compacte,Manuelle,2000.0,40.0,11.0,Propulsion,Essence
107072,mercedes-benz,CL,75000.0,134000.0,2017.0,Compacte,Manuelle,1800.0,50.0,6.0,Propulsion,Essence
109023,mercedes-benz,CL,77000.0,168000.0,2012.0,Coupé,Automatique,1796.0,30.0,9.0,Propulsion,Essence
109079,mercedes-benz,CL,77000.0,134000.0,2012.0,Coupé,Automatique,1800.0,30.0,10.0,Propulsion,Essence
109238,mercedes-benz,CL,62000.0,217000.0,2012.0,Citadine,Automatique,1595.0,50.0,9.0,Propulsion,Essence
103801,mercedes-benz,CL,71000.0,200000.0,2011.0,Utilitaire,Automatique,1796.0,40.0,9.0,Traction,Essence
105930,mercedes-benz,CL,150000.0,80000.0,2019.0,Berline,Automatique,1497.0,50.0,11.0,Intégrale,Hybride
108788,mercedes-benz,CL,74000.0,160000.0,2012.0,Berline,Automatique,1600.0,40.0,9.0,Propulsion,Essence
105316,mercedes-benz,CL,149500.0,58000.0,2020.0,Berline,Automatique,1332.0,40.0,8.0,Traction,Hybride
108300,mercedes-benz,GL,340000.0,50000.0,2021.0,SUV/4x4,Automatique,4000.0,50.0,12.0,Intégrale,Hybride
103048,mercedes-benz,GL,358000.0,71000.0,2021.0,SUV/4x4,Automatique,2000.0,50.0,8.0,Propulsion,Hybride
106523,mercedes-benz,CL,148000.0,117000.0,2020.0,Berline,Automatique,1500.0,40.0,6.0,Traction,Diesel
106388,mercedes-benz,CL,108000.0,161000.0,2020.0,Compacte,Automatique,1500.0,50.0,6.0,Traction,Diesel
105480,mercedes-benz,CL,148000.0,44000.0,2022.0,Autres,Automatique,1300.0,50.0,6.0,Traction,Hybride
108987,mercedes-benz,CL,195000.0,71000.0,2022.0,Berline,Automatique,1500.0,40.0,9.0,Propulsion,Hybride
109286,mercedes-benz,CL,62000.0,270000.0,2010.0,Berline,Automatique,1597.0,50.0,9.0,Intégrale,Essence
109282,mercedes-benz,CL,33000.0,190000.0,2003.0,Citadine,Manuelle,2200.0,40.0,8.0,Traction,Diesel
109279,mercedes-benz,CL,79000.0,138000.0,2013.0,Berline,Automatique,1595.0,50.0,8.0,Traction,Essence
109261,mercedes-benz,CL,150000.0,230000.0,2016.0,Berline,Automatique,1950.0,50.0,8.0,Traction,Diesel
109022,mercedes-benz,CL,175000.0,75000.0,2019.0,Coupé,Automatique,2000.0,20.0,10.0,Propulsion,Essence
108964,mercedes-benz,CL,85000.0,114123.0,2016.0,Compacte,Manuelle,1595.0,40.0,8.0,Traction,Essence
109243,mercedes-benz,CL,76000.0,174000.0,2013.0,Berline,Automatique,1595.0,40.0,7.0,Traction,Essence
109005,mercedes-benz,CL,205000.0,39000.0,2023.0,Coupé,Automatique,1332.0,40.0,8.0,Traction,Hybride
109252,mercedes-benz,CL,81000.0,112000.0,2015.0,Berline,Automatique,2143.0,50.0,7.0,Traction,Essence
109251,mercedes-benz,CL,152000.0,167000.0,2019.0,Coupé,Automatique,1595.0,20.0,8.0,Propulsion,Essence
109219,mercedes-benz,CL,120000.0,48000.0,2014.0,Berline,Automatique,1580.0,40.0,8.0,Propulsion,Essence
109217,mercedes-benz,GL,105000.0,150000.0,2016.0,Coupé,Automatique,1595.0,40.0,8.0,Propulsion,Essence
103887,mercedes-benz,CL,135000.0,67000.0,2019.0,Berline,Automatique,1597.0,40.0,6.0,Propulsion,Diesel
109196,mercedes-benz,CL,55000.0,185000.0,2008.0,Berline,Automatique,2200.0,50.0,10.0,Traction,Diesel
108740,mercedes-benz,CL,78000.0,207000.0,2014.0,Berline,Automatique,1800.0,40.0,8.0,Propulsion,Essence
109154,mercedes-benz,CL,169999.0,22000.0,2022.0,Citadine,Automatique,1300.0,40.0,8.0,Intégrale,Hybride
108918,mercedes-benz,CL,220000.0,6000.0,2024.0,Coupé,Automatique,1332.0,50.0,8.0,Traction,Hybride
109137,mercedes-benz,CL,45000.0,183000.0,2012.0,Monospace,Manuelle,1595.0,50.0,7.0,Traction,Essence
109057,mercedes-benz,CL,98000.0,180000.0,2016.0,Citadine,Automatique,6999.0,40.0,7.0,Traction,Diesel
106764,mercedes-benz,CL,65000.0,219000.0,2012.0,Berline,Automatique,2987.0,50.0,16.0,Propulsion,Diesel
109092,mercedes-benz,CL,320000.0,49000.0,2020.0,Coupé,Automatique,3000.0,30.0,28.0,Intégrale,Essence
106653,mercedes-benz,GL,390000.0,40000.0,2017.0,SUV/4x4,Automatique,2996.0,50.0,26.0,Intégrale,Essence
108377,mercedes-benz,GL,80000.0,200000.0,2009.0,Compacte,Automatique,1000.0,50.0,9.0,Traction,Diesel
107740,mercedes-benz,CL,79000.0,170000.0,2012.0,Berline,Automatique,1000.0,50.0,10.0,Traction,Diesel
107090,mercedes-benz,CL,140000.0,120000.0,2017.0,Coupé,Automatique,1000.0,30.0,8.0,Traction,Essence
101675,mercedes-benz,ML,85000.0,180000.0,2009.0,SUV/4x4,Automatique,1000.0,50.0,15.0,Traction,Diesel
108700,mercedes-benz,CL,380000.0,250000.0,2017.0,Berline,Automatique,4999.0,50.0,48.0,Traction,Essence
107710,mercedes-benz,CL,116000.0,125000.0,2018.0,Berline,Automatique,1598.0,50.0,8.0,Traction,Essence
107581,mercedes-benz,CL,115000.0,180000.0,2016.0,Berline,Automatique,1998.0,50.0,10.0,Traction,Essence
109080,mercedes-benz,CL,126000.0,118000.0,2019.0,Autres,Automatique,1300.0,40.0,9.0,Traction,Essence
109047,mercedes-benz,GL,185000.0,32000.0,2022.0,SUV/4x4,Automatique,1950.0,40.0,8.0,Traction,Diesel
106714,mercedes-benz,CL,220000.0,2800.0,2022.0,Berline,Automatique,1496.0,40.0,9.0,Propulsion,Essence
106642,mercedes-benz,CL,50000.0,200000.0,2015.0,Citadine,Manuelle,1595.0,40.0,6.0,Intégrale,Essence
108763,mercedes-benz,CL,85000.0,179000.0,2014.0,Berline,Automatique,1595.0,50.0,8.0,Propulsion,Essence
107579,mercedes-benz,CL,89000.0,73000.0,2016.0,Berline,Automatique,1600.0,40.0,8.0,Traction,Essence
106774,mercedes-benz,ML,75000.0,212000.0,2009.0,SUV/4x4,Automatique,3000.0,50.0,15.0,Intégrale,Diesel
106387,mercedes-benz,GL,178000.0,83000.0,2022.0,SUV/4x4,Automatique,1500.0,50.0,8.0,Traction,Essence
105798,mercedes-benz,GL,128000.0,45000.0,2019.0,SUV/4x4,Automatique,1600.0,50.0,7.0,Traction,Essence
105285,mercedes-benz,CL,28000.0,181000.0,2009.0,Compacte,Manuelle,1500.0,30.0,6.0,Traction,Essence
105085,mercedes-benz,GL,192000.0,37000.0,2022.0,SUV/4x4,Automatique,1500.0,50.0,8.0,Traction,Hybride
104719,mercedes-benz,CL,128000.0,66000.0,2020.0,Compacte,Automatique,1600.0,50.0,8.0,Traction,Essence
103985,mercedes-benz,CL,225000.0,28000.0,2022.0,Berline,Automatique,1500.0,50.0,9.0,Propulsion,Essence
101037,mercedes-benz,CL,139000.0,63000.0,2020.0,Citadine,Automatique,1600.0,40.0,8.0,Traction,Essence
108983,mercedes-benz,CL,80000.0,215000.0,2006.0,Berline,Automatique,5461.0,40.0,29.0,Propulsion,Essence
107773,mercedes-benz,GL,259000.0,32000.0,2020.0,Coupé,Automatique,1998.0,40.0,12.0,Intégrale,Hybride
108977,mercedes-benz,CL,95000.0,185000.0,2007.0,SUV/4x4,Automatique,3997.0,50.0,23.0,Intégrale,Diesel
108099,mercedes-benz,CL,118000.0,96000.0,2019.0,Citadine,Automatique,1559.0,50.0,6.0,Traction,Diesel
108917,mercedes-benz,CL,78000.0,131000.0,2013.0,Citadine,Automatique,1595.0,50.0,6.0,Traction,Essence
108883,mercedes-benz,CL,90000.0,210000.0,2014.0,Berline,Automatique,2143.0,40.0,7.0,Propulsion,Diesel
108877,mercedes-benz,CL,139000.0,78000.0,2018.0,Berline,Automatique,1595.0,40.0,9.0,Propulsion,Essence
108855,mercedes-benz,GL,168000.0,105000.0,2021.0,SUV/4x4,Automatique,1400.0,50.0,9.0,Traction,Essence
107976,mercedes-benz,CL,78000.0,130000.0,2015.0,Berline,Manuelle,1590.0,50.0,6.0,Traction,Essence
108844,mercedes-benz,CL,71000.0,167000.0,2014.0,Citadine,Automatique,1500.0,40.0,6.0,Traction,Diesel
108843,mercedes-benz,CL,48500.0,181400.0,2009.0,Berline,Automatique,1796.0,50.0,9.0,Propulsion,Essence
108799,mercedes-benz,CL,68000.0,200003.0,2011.0,Berline,Automatique,900.0,40.0,8.0,Traction,Diesel
108739,mercedes-benz,CL,159900.0,60000.0,2022.0,Coupé,Automatique,1332.0,50.0,8.0,Traction,Hybride
106217,mercedes-benz,GL,199000.0,84000.0,2020.0,SUV/4x4,Automatique,1991.0,40.0,12.0,Propulsion,Hybride
108712,mercedes-benz,CL,66000.0,200000.0,2015.0,Berline,Automatique,1595.0,40.0,7.0,Propulsion,Essence
108261,mercedes-benz,CL,57000.0,195210.0,2009.0,Berline,Automatique,1796.0,50.0,9.0,Intégrale,Essence
108699,mercedes-benz,CL,68000.0,220000.0,2012.0,Berline,Manuelle,2143.0,50.0,7.0,Traction,Diesel
107306,mercedes-benz,EQ,149000.0,98000.0,2022.0,SUV/4x4,Automatique,899.0,50.0,7.0,Traction,Electrique
107683,mercedes-benz,GL,263000.0,49500.0,2021.0,SUV/4x4,Automatique,2000.0,50.0,12.0,Intégrale,Hybride
107380,mercedes-benz,CL,60000.0,120000.0,2013.0,Berline,Manuelle,1595.0,40.0,9.0,Traction,Essence
108603,mercedes-benz,CL,80000.0,168350.0,2012.0,Berline,Automatique,1597.0,40.0,9.0,Propulsion,Essence
108602,mercedes-benz,CL,289000.0,26000.0,2010.0,SUV/4x4,Automatique,2987.0,50.0,16.0,Intégrale,Diesel
105922,mercedes-benz,CL,70000.0,250000.0,2012.0,Berline,Automatique,2200.0,50.0,10.0,Propulsion,Diesel
95056,mercedes-benz,CL,135000.0,45000.0,2019.0,Compacte,Automatique,1300.0,40.0,8.0,Traction,Essence
108559,mercedes-benz,GL,145000.0,40000.0,2017.0,SUV/4x4,Automatique,2000.0,50.0,12.0,Intégrale,Essence
105674,mercedes-benz,ML,90000.0,200000.0,2009.0,SUV/4x4,Automatique,3996.0,40.0,23.0,Propulsion,Diesel
108546,mercedes-benz,CL,95000.0,197000.0,2013.0,Berline,Automatique,2143.0,50.0,9.0,Traction,Diesel
108260,mercedes-benz,CL,93000.0,265000.0,2013.0,Berline,Automatique,2143.0,40.0,11.0,Traction,Diesel
108536,mercedes-benz,CL,120000.0,172000.0,2018.0,Berline,Automatique,1595.0,50.0,8.0,Intégrale,Essence
108342,mercedes-benz,CL,150000.0,61000.0,2016.0,Coupé,Automatique,2143.0,40.0,11.0,Traction,Diesel
108426,mercedes-benz,CL,125000.0,125000.0,2017.0,Berline,Automatique,1800.0,40.0,9.0,Traction,Essence
107389,mercedes-benz,GL,220000.0,39000.0,2018.0,SUV/4x4,Automatique,2143.0,50.0,9.0,Intégrale,Diesel
108402,mercedes-benz,CL,54000.0,276000.0,2009.0,Berline,Automatique,1597.0,40.0,9.0,Propulsion,Essence
108381,mercedes-benz,ML,68000.0,230000.0,2010.0,SUV/4x4,Automatique,6000.0,50.0,14.0,Intégrale,Diesel
108334,mercedes-benz,CL,154000.0,50450.0,2020.0,Berline,Automatique,1322.0,40.0,7.0,Traction,Essence
108331,mercedes-benz,CL,46000.0,225000.0,2011.0,Berline,Manuelle,2143.0,50.0,6.0,Intégrale,Diesel
107832,mercedes-benz,CL,110000.0,110000.0,2014.0,Compacte,Automatique,3000.0,40.0,15.0,Intégrale,Diesel
108021,mercedes-benz,CL,54000.0,254000.0,2013.0,Citadine,Manuelle,1600.0,50.0,6.0,Intégrale,Essence
108264,mercedes-benz,CL,53000.0,149000.0,2009.0,Berline,Automatique,1796.0,50.0,11.0,Propulsion,Essence
108246,mercedes-benz,CL,275000.0,30000.0,2021.0,Berline,Automatique,1999.0,50.0,10.0,Propulsion,Diesel
106814,mercedes-benz,GL,145000.0,247000.0,2017.0,SUV/4x4,Automatique,1991.0,50.0,12.0,Intégrale,Essence
108185,mercedes-benz,CL,129000.0,90000.0,2020.0,Compacte,Automatique,2000.0,40.0,9.0,Traction,Essence
108991,mercedes-benz,GL,390000.0,71772.0,2022.0,SUV/4x4,Automatique,1991.0,40.0,12.0,Propulsion,Hybride
107370,mercedes-benz,CL,145000.0,130000.0,2018.0,Coupé,Automatique,1999.0,20.0,8.0,Intégrale,Essence
109353,peugeot,20,27900.0,122000.0,2017.0,Citadine,Manuelle,1198.0,40.0,5.0,Traction,Essence
109085,peugeot,20,31500.0,141000.0,2014.0,Citadine,Manuelle,1198.0,40.0,5.0,Traction,Essence
108571,peugeot,30,25500.0,195000.0,2018.0,Berline,Manuelle,1198.0,40.0,5.0,Traction,Essence
108570,peugeot,20,39000.0,11000.0,2020.0,Citadine,Manuelle,999.0,40.0,4.0,Traction,Essence
108534,peugeot,20,43500.0,37000.0,2022.0,Citadine,Manuelle,1198.0,40.0,4.0,Traction,Essence
108292,peugeot,20,27500.0,290000.0,2011.0,Coupé,Manuelle,1389.0,20.0,6.0,Traction,Diesel
107522,peugeot,30,62000.0,131000.0,2017.0,SUV/4x4,Manuelle,1198.0,40.0,7.0,Traction,Essence
107332,peugeot,30,26000.0,93000.0,2014.0,Berline,Manuelle,1198.0,40.0,5.0,Traction,Essence
106917,peugeot,20,45000.0,60000.0,2016.0,SUV/4x4,Manuelle,1198.0,40.0,5.0,Traction,Essence
106654,peugeot,PA,39500.0,113000.0,2018.0,Utilitaire,Manuelle,1198.0,30.0,5.0,Traction,Diesel
105927,peugeot,RI,69000.0,67000.0,2019.0,Utilitaire,Manuelle,1198.0,40.0,6.0,Traction,Essence
105865,peugeot,20,32900.0,104000.0,2017.0,Monospace,Manuelle,1198.0,20.0,5.0,Traction,Essence
104927,peugeot,LA,95000.0,34000.0,2022.0,Pick up,Manuelle,1898.0,40.0,6.0,Traction,Diesel
103724,peugeot,20,38500.0,74000.0,2016.0,Monospace,Manuelle,1199.0,20.0,5.0,Traction,Essence
100630,peugeot,30,33000.0,230000.0,2010.0,Citadine,Manuelle,1599.0,40.0,7.0,Traction,Essence
100350,peugeot,30,84900.0,132000.0,2018.0,SUV/4x4,Automatique,1598.0,50.0,9.0,Traction,Essence
98065,peugeot,30,80000.0,169000.0,2020.0,SUV/4x4,Automatique,,,7.0,Traction,Essence
109465,peugeot,30,49000.0,64000.0,2020.0,Berline,Manuelle,1199.0,50.0,6.0,Traction,Essence
106118,peugeot,30,50000.0,102000.0,2020.0,Citadine,Manuelle,1200.0,50.0,5.0,Traction,Essence
109400,peugeot,PA,46000.0,148000.0,2020.0,Monospace,Manuelle,1499.0,20.0,5.0,Traction,Diesel
109398,peugeot,20,46500.0,88000.0,2021.0,Citadine,Manuelle,1499.0,50.0,5.0,Traction,Diesel
107205,peugeot,20,45500.0,108000.0,2021.0,Citadine,Manuelle,1499.0,50.0,5.0,Traction,Diesel
106072,peugeot,30,79000.0,148000.0,2020.0,SUV/4x4,Automatique,1489.0,50.0,6.0,Traction,Diesel
107426,peugeot,50,78000.0,160000.0,2019.0,Autres,Manuelle,1199.0,50.0,7.0,Traction,Essence
109429,peugeot,PA,54500.0,90000.0,2022.0,Utilitaire,Manuelle,1600.0,30.0,5.0,Traction,Diesel
109427,peugeot,40,26500.0,130000.0,2007.0,Berline,Automatique,2000.0,40.0,9.0,Traction,Essence
108953,peugeot,30,33000.0,73000.0,2021.0,Berline,Manuelle,1198.0,40.0,5.0,Traction,Essence
108228,peugeot,PA,56000.0,73000.0,2019.0,Utilitaire,Manuelle,1559.0,20.0,5.0,Traction,Diesel
107928,peugeot,30,65000.0,130000.0,2017.0,SUV/4x4,Manuelle,1200.0,40.0,7.0,Intégrale,Essence
107865,peugeot,20,43000.0,100000.0,2017.0,SUV/4x4,Manuelle,1200.0,40.0,6.0,Intégrale,Essence
109021,peugeot,30,54000.0,96000.0,2019.0,Compacte,Manuelle,999.0,40.0,4.0,Traction,Diesel
109046,peugeot,40,150000.0,15000.0,2024.0,Citadine,Automatique,1598.0,40.0,13.0,Traction,Essence
109284,peugeot,30,77000.0,110000.0,2017.0,SUV/4x4,Automatique,1600.0,50.0,9.0,Propulsion,Essence
108007,peugeot,20,49000.0,61000.0,2018.0,SUV/4x4,Automatique,1200.0,50.0,6.0,Intégrale,Essence
106856,peugeot,30,82000.0,140000.0,2018.0,SUV/4x4,Automatique,1200.0,50.0,7.0,Traction,Essence
109448,peugeot,PA,57000.0,62000.0,2023.0,Utilitaire,Manuelle,1560.0,20.0,5.0,Traction,Diesel
107931,peugeot,PA,59000.0,87261.0,2020.0,Utilitaire,Manuelle,1999.0,20.0,5.0,Propulsion,Diesel
104288,peugeot,PA,55000.0,144790.0,2019.0,Autres,Manuelle,1560.0,20.0,5.0,Propulsion,Diesel
109444,peugeot,30,88000.0,117000.0,2021.0,SUV/4x4,Automatique,1199.0,50.0,7.0,Traction,Essence
107781,peugeot,30,92000.0,55000.0,2020.0,SUV/4x4,Automatique,1200.0,50.0,7.0,Traction,Essence
108963,peugeot,30,53000.0,36765.0,2021.0,Berline,Manuelle,1200.0,40.0,5.0,Traction,Essence
106492,peugeot,30,126000.0,48000.0,2023.0,Berline,Automatique,1500.0,40.0,7.0,Traction,Diesel
106132,peugeot,EX,59000.0,139199.0,2019.0,Utilitaire,Manuelle,1500.0,40.0,6.0,Traction,Diesel
100501,peugeot,20,55000.0,125000.0,2018.0,SUV/4x4,Automatique,1200.0,40.0,6.0,Traction,Essence
108786,peugeot,LA,64500.0,124000.0,2021.0,Autres,Manuelle,1910.0,40.0,6.0,Traction,Diesel
107488,peugeot,30,69000.0,93000.0,2020.0,SUV/4x4,Automatique,1199.0,50.0,7.0,Traction,Essence
108493,peugeot,30,82000.0,87000.0,2019.0,SUV/4x4,Automatique,1200.0,40.0,7.0,Traction,Essence
106381,peugeot,50,79000.0,137000.0,2019.0,Berline,Automatique,1600.0,40.0,8.0,Traction,Essence
108890,peugeot,30,88000.0,38000.0,2019.0,SUV/4x4,Automatique,1399.0,50.0,7.0,Traction,Essence
108833,peugeot,30,75000.0,75000.0,2020.0,SUV/4x4,Automatique,1400.0,50.0,6.0,Traction,Essence
107772,peugeot,40,155000.0,10000.0,2024.0,Citadine,Automatique,1699.0,50.0,11.0,Traction,Essence
107624,peugeot,30,69000.0,112000.0,2020.0,SUV/4x4,Automatique,1599.0,50.0,7.0,Traction,Essence
107550,peugeot,30,89000.0,125000.0,2020.0,SUV/4x4,Automatique,1599.0,50.0,6.0,Traction,Essence
106499,peugeot,30,47000.0,128000.0,2020.0,Citadine,Manuelle,1200.0,50.0,6.0,Traction,Essence
105372,peugeot,20,80000.0,100000.0,2021.0,SUV/4x4,Manuelle,1200.0,50.0,6.0,Traction,Diesel
104957,peugeot,RI,72000.0,95000.0,2020.0,Compacte,Manuelle,1599.0,50.0,7.0,Traction,Diesel
104924,peugeot,RI,72000.0,95000.0,2020.0,Compacte,Manuelle,1500.0,50.0,7.0,Traction,Diesel
102489,peugeot,20,97000.0,34000.0,2022.0,SUV/4x4,Automatique,1399.0,50.0,7.0,Traction,Essence
101998,peugeot,20,35000.0,60000.0,2020.0,Citadine,Manuelle,1190.0,50.0,4.0,Traction,Essence
99879,peugeot,20,92000.0,30000.0,2021.0,SUV/4x4,Manuelle,1200.0,50.0,7.0,Traction,Essence
98421,peugeot,30,77000.0,260000.0,2017.0,SUV/4x4,Automatique,,,9.0,Traction,Essence
91509,peugeot,RC,40000.0,171000.0,2011.0,Citadine,Manuelle,,,7.0,Traction,Essence
108762,peugeot,50,138000.0,7000.0,2023.0,Citadine,Automatique,1600.0,50.0,9.0,Traction,Essence
108497,peugeot,PA,27000.0,218000.0,2014.0,Utilitaire,Manuelle,1600.0,20.0,5.0,Traction,Diesel
104856,peugeot,50,116000.0,115000.0,2020.0,Berline,Automatique,1600.0,40.0,9.0,Traction,Essence
109368,peugeot,40,26500.0,130000.0,2007.0,Compacte,Automatique,2000.0,40.0,9.0,Traction,Essence
106041,peugeot,20,34000.0,93000.0,2019.0,Citadine,Manuelle,1199.0,50.0,5.0,Traction,Essence
106923,peugeot,50,51000.0,145000.0,2018.0,Berline,Automatique,1600.0,50.0,7.0,Traction,Essence
106173,peugeot,30,34000.0,99500.0,2014.0,Compacte,Manuelle,1199.0,50.0,5.0,Traction,Essence
