Boite vitesse,Brand,Car ID,Carrosserie,Couleur extérieure,Couleur intérieure,Cylindrée,Date de l'annonce,Gouvernorat,Génération,Kilométrage,Marque,Mise en circulation,Model,Modèle,Moteur,Nombre de places,Nombre de portes,Price,Puissance,Puissance cumulée,Puissance fiscale,Puissance thermique,Sellerie,Transmission,Énergie
Manuelle,mercedes-benz,109439,Berline,Blanc,Noir,1598cm³,20.12.2024,Ariana,(117) Coupé02/2013 - 01/2016,316 000km,Mercedes-Benz,10.2015,cla,CLA,200 1.6 i 16V Turbo,5,4,59 900DT,156ch dyn,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,109386,Berline,Noir,Noir,1798cm³,20.12.2024,Tunis,,190 000km,Mercedes-Benz,11.2011,classe-c,Classe C,,5,4,53 000DT,,,11cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,108899,Berline,Noir,Noir,1298cm³,20.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,100 000km,Mercedes-Benz,09.2020,cla,CLA,,5,4,144 900DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,108748,Berline,Noir,Noir,1598cm³,20.12.2024,Ariana,(205) Berline03/2014 - 04/2021,172 000km,Mercedes-Benz,12.2018,classe-c,Classe C,,5,4,105 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108533,SUV/4x4,Noir,Noir,2987cm³,20.12.2024,Tunis,(164) Phase 204/2008 - 12/2013,240 000km,Mercedes-Benz,06.2009,ml,ML,ML 280 3.0 CDI V6 4-Matic,5,4,80 000DT,190ch dyn,,15cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,108367,SUV/4x4,Noir,Gris,2987cm³,20.12.2024,Ben Arous,(164)05/2005 - 04/2008,283 000km,Mercedes-Benz,07.2006,ml,ML,,5,4,38 000DT,,,15cv,,Similicuir,Traction,Diesel
Manuelle,mercedes-benz,108289,Citadine,Noir,Noir,1598cm³,20.12.2024,Ben Arous,(W176)09/2012 - 06/2015,174 000km,Mercedes-Benz,05.2014,classe-a,Classe A,,5,4,56 000DT,,,6cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108035,Berline,Noir,Marron,1598cm³,20.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,252 000km,Mercedes-Benz,10.2017,classe-e,Classe E,,5,4,110 000DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107973,SUV/4x4,Noir,Beige,2998cm³,20.12.2024,Ben Arous,(164)05/2005 - 04/2008,237 000km,Mercedes-Benz,01.2006,ml,ML,,5,4,56 000DT,,,15cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,107754,Berline,Blanc,Noir,1595cm³,20.12.2024,Tunis,(205) Berline03/2014 - 04/2021,146 000km,Mercedes-Benz,03.2017,classe-c,Classe C,,5,4,119 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107711,Berline,Noir,Noir,1998cm³,20.12.2024,Ben Arous,(213) Phase 2 Berline07/2020 - 12/2022,37 000km,Mercedes-Benz,11.2021,classe-e,Classe E,,5,4,260 000DT,,,10cv,,Alcantara,Traction,Hybride essence
Automatique,mercedes-benz,107606,Berline,Noir,Beige,3498cm³,20.12.2024,Ben Arous,(221) Berline10/2004 - 06/2009,112 000km,Mercedes-Benz,07.2007,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5,4,78 000DT,272ch dyn,,19cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107559,Coupé,Noir,Noir,1798cm³,20.12.2024,Ben Arous,(207) Coupé05/2009 - 12/2014,194 000km,Mercedes-Benz,10.2009,classe-e-coupe,Classe E coupé,,4,2,49 500DT,,,12cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,107404,Berline,Noir,Noir,2198cm³,20.12.2024,Ben Arous,(212) Berline02/2009 - 02/2013,189 000km,Mercedes-Benz,11.2009,classe-e,Classe E,,5,4,63 900DT,,,11cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,107285,Berline,Blanc,Marron,1598cm³,20.12.2024,Ariana,(117) Coupé02/2013 - 01/2016,191 000km,Mercedes-Benz,12.2013,cla,CLA,,5,4,77 500DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,106865,Berline,Noir,Noir,1332cm³,20.12.2024,Tunis,II (118) Coupé05/2019 - Aujourd'hui,36 000km,Mercedes-Benz,09.2022,cla,CLA,,5,4,185 370DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,106153,Berline,Noir,Noir,2198cm³,20.12.2024,Tunis,(212) Berline02/2009 - 02/2013,160 000km,Mercedes-Benz,04.2009,classe-e,Classe E,,5,4,57 000DT,,,12cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,106098,Berline,Noir,Noir,1598cm³,20.12.2024,Tunis,(205) Berline03/2014 - 04/2021,157 000km,Mercedes-Benz,06.2016,classe-c,Classe C,,5,4,125 000DT,,,6cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,106095,Berline,Blanc,Noir,1498cm³,20.12.2024,Ben Arous,(213) Phase 2 Berline07/2020 - 12/2022,15 000km,Mercedes-Benz,02.2022,classe-e,Classe E,,5,4,248 000DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105864,Berline,Noir,Beige,1598cm³,20.12.2024,Ariana,(204) Berline01/2007 - 02/2011,185 000km,Mercedes-Benz,09.2009,classe-c,Classe C,,5,4,49 500DT,,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105656,Citadine,Noir,Noir,1598cm³,20.12.2024,Ben Arous,(156)11/2013 - 01/2017,97 000km,Mercedes-Benz,04.2016,gla,GLA,,5,4,92 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105520,Berline,Gris anthracite,Noir,1598cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,113 000km,Mercedes-Benz,11.2017,classe-c,Classe C,,5,4,135 000DT,,,8cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105240,Citadine,Noir,Noir,1298cm³,20.12.2024,Ben Arous,(W177) Hatchback03/2018 - 02/2023,101 000km,Mercedes-Benz,12.2020,classe-a,Classe A,,5,4,129 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,105236,Berline,Noir,Marron,1598cm³,20.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,223 000km,Mercedes-Benz,05.2017,classe-e,Classe E,,5,4,119 000DT,,,9cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,105174,Berline,Gris anthracite,Noir,1498cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,112 000km,Mercedes-Benz,09.2019,classe-c,Classe C,,5,4,145 000DT,,,10cv,,Similicuir,Traction,Hybride essence
Automatique,mercedes-benz,104102,Berline,Blanc,Noir,1598cm³,20.12.2024,Tunis,(117) Coupé Phase 202/2016 - 05/2019,239 000km,Mercedes-Benz,05.2017,cla,CLA,,5,4,92 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,104066,Berline,Noir,Noir,1789cm³,20.12.2024,Ben Arous,(212) Berline02/2009 - 02/2013,199 000km,Mercedes-Benz,02.2010,classe-e,Classe E,,5,4,55 000DT,,,11cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,103521,Berline,Noir,Noir,1298cm³,20.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,70 000km,Mercedes-Benz,12.2021,cla,CLA,,5,4,149 500DT,,,7cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103312,Berline,Noir,Beige,2143cm³,20.12.2024,Ariana,(212) Berline02/2009 - 02/2013,238 000km,Mercedes-Benz,08.2009,classe-e,Classe E,,5,5,64 500DT,,,9cv,,Similicuir,Propulsion,Diesel
Automatique,mercedes-benz,103129,Citadine,Blanc,Noir,1298cm³,20.12.2024,Ariana,(W177) Hatchback03/2018 - 02/2023,137 000km,Mercedes-Benz,12.2019,classe-a,Classe A,,5,4,85 900DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,102615,Citadine,Blanc,Noir,1595cm³,20.12.2024,Ben Arous,(156)11/2013 - 01/2017,65 000km,Mercedes-Benz,03.2016,gla,GLA,,5,4,118 000DT,,,8cv,,Similicuir,Traction,Essence
Manuelle,mercedes-benz,102142,Citadine,Blanc,Noir,1598cm³,20.12.2024,Ben Arous,(W176)09/2012 - 06/2015,182 000km,Mercedes-Benz,03.2013,classe-a,Classe A,,5,4,62 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,101641,Berline,Noir,Beige,1598cm³,20.12.2024,Ben Arous,(117) Coupé Phase 202/2016 - 05/2019,20 000km,Mercedes-Benz,04.2018,cla,CLA,,5,4,115 000DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,100742,Berline,Noir,Noir,3499cm³,20.12.2024,Ben Arous,(221) Limousine10/2004 - 06/2009,151 000km,Mercedes-Benz,08.2008,classe-s,Classe S,350 3.5 i V6 24V 7G-TRONIC,5,4,95 000DT,272ch dyn,,19cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,99747,Berline,Noir,Beige,1299cm³,20.12.2024,Ariana,,59 000km,Mercedes-Benz,12.2019,cla,CLA,,5,4,134 900DT,,,7cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,98425,Berline,Noir,Gris,1998cm³,20.12.2024,Ben Arous,(211) Berline04/2002 - 03/2006,276 000km,Mercedes-Benz,12.2003,classe-e,Classe E,,5,4,32 000DT,,,10cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,92747,Berline,Noir,Marron,2897cm³,20.12.2024,Ariana,(219) Coupé07/2004 - 02/2008,178 000km,Mercedes-Benz,03.2009,cls,CLS,,4,4,55 500DT,,,15cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,88712,Berline,Noir,Beige,1598cm³,20.12.2024,Ben Arous,(205) Berline03/2014 - 04/2021,143 000km,Mercedes-Benz,07.2018,classe-c,Classe C,180 1.6 i 16V 9G-TRONIC,5,4,119 000DT,156ch dyn,,9cv,,Similicuir,Traction,Essence
Automatique,mercedes-benz,108682,Berline,Gris Shark,Gris,3500cm³,19.12.2024,Nabeul,(164) Phase 204/2008 - 12/2013,160 000km,Mercedes-Benz,07.2010,ml,ML,ML 350 3.0 CDI V6 4-Matic 24V BlueTEC,5,5,80 000DT,211ch dyn,,15cv,,Alcantara,Intégrale,Diesel
Automatique,mercedes-benz,108340,Berline,Blanc,Noir,1399cm³,19.12.2024,Sousse,II (118) Coupé05/2019 - Aujourd'hui,25 000km,Mercedes-Benz,08.2021,cla,CLA,,5,4,170 000DT,,,8cv,,Cuir intégral,Traction,Hybride essence
Automatique,mercedes-benz,106120,Citadine,Gris Shark,Gris,1500cm³,19.12.2024,Sousse,(W177) Hatchback03/2018 - 02/2023,35 000km,Mercedes-Benz,08.2020,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5,5,130 000DT,,218ch dyn,8cv,158ch dyn,Tissu,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,109001,Berline,Gris Shark,Noir,1998cm³,19.12.2024,Nabeul,(213) Phase 2 Berline07/2020 - 12/2022,98 000km,Mercedes-Benz,02.2021,classe-e,Classe E,300 de 2.0 d 16V 306 EQ Power 9G-TRONIC,5,5,228 000DT,,306ch dyn,11cv,194ch dyn,Alcantara,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,105972,Berline,Noir,Noir,1499cm³,19.12.2024,Nabeul,II (118) Coupé05/2019 - Aujourd'hui,138 000km,Mercedes-Benz,06.2020,cla,CLA,,5,5,145 000DT,,,6cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,87599,Coupé,Gris anthracite,Rouge,899cm³,19.12.2024,Tunis,(207) Coupé05/2009 - 12/2014,160 000km,Mercedes-Benz,12.2011,classe-e-coupe,Classe E coupé,250 CGI 1.8 16V CGI 7G-TRONIC BlueEFFICIENCY,4,3,62 000DT,204ch dyn,,11cv,,Cuir intégral,Propulsion,Essence
Automatique,mercedes-benz,108909,Autres,Blanc,Noir,1991cm³,19.12.2024,Sousse,(X253) SUV07/2015 - 03/2019,130 000km,Mercedes-Benz,09.2018,glc,GLC,350 e 2.0 i 16V 320 EQ Power 4MATIC BlueTEC 7G-Tronic,5,5,197 000DT,,320ch dyn,10cv,211ch dyn,Cuir partiel,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,107366,Berline,Blanc,Beige,1597cm³,19.12.2024,Sousse,(213) Berline01/2016 - 06/2020,158 000km,Mercedes-Benz,08.2020,classe-e,Classe E,200 d 1.6 d 16V 9G-TRONIC,5,5,168 000DT,160ch dyn,,8cv,,Similicuir,Traction,Diesel
Automatique,mercedes-benz,109424,Berline,Noir,Noir,1300cm³,19.12.2024,Tunis,II (118) Shooting Brake10/2019 - Aujourd'hui,65 000km,Mercedes-Benz,01.2022,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5,4,166 000DT,160ch dyn,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,103889,SUV/4x4,Blanc,Noir,1998cm³,19.12.2024,Tunis,(X253) SUV Phase 204/2019 - 10/2022,29 000km,Mercedes-Benz,01.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,5,256 000DT,,320ch dyn,12cv,211ch dyn,Cuir intégral,Propulsion,Hybride rechargeable essence
Automatique,mercedes-benz,109215,Citadine,Blanc,Noir,1332cm³,19.12.2024,Sfax,(W177) Hatchback03/2018 - 02/2023,35 000km,Mercedes-Benz,04.2019,classe-a,Classe A,200 1.3 Ti 16V 7G-DCT,5,5,125 000DT,163ch dyn,,8cv,,Alcantara,Traction,Essence
Automatique,mercedes-benz,106625,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,(213) Berline01/2016 - 06/2020,132 000km,Mercedes-Benz,09.2017,classe-e,Classe E,,5,5,138 000DT,,,9cv,,Cuir intégral,Traction,Essence
Manuelle,mercedes-benz,107439,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,(204) Phase 2 Berline03/2011 - 02/2014,235 000km,Mercedes-Benz,08.2013,classe-c,Classe C,,5,5,55 500DT,,,9cv,,Tissu,Traction,Essence
Automatique,mercedes-benz,106289,Berline,Noir,Noir,1600cm³,19.12.2024,Ben Arous,,164 000km,Mercedes-Benz,07.2014,classe-c,Classe C,,5,5,89 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109019,SUV/4x4,Noir,Gris,1999cm³,19.12.2024,Ben Arous,,46 000km,Mercedes-Benz,10.2021,glc-hybride,GLC Plug-in Hybride,,5,5,285 000DT,,,10cv,,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108443,Berline,Gris Shark,Noir,1600cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,115 000km,Mercedes-Benz,03.2020,classe-c,Classe C,,5,4,150 000DT,,,8cv,,Cuir partiel,Intégrale,Diesel
Automatique,mercedes-benz,108003,Berline,Noir,Marron,2000cm³,19.12.2024,Ariana,(214) Berline01/2023 - Aujourd'hui,0km,Mercedes-Benz,06.2024,classe-e,Classe E,200 16V EQ Boost 9G-TRONIC,5,4,430 000DT,204ch dyn,,10cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107983,SUV/4x4,Gris Shark,Gris,2000cm³,19.12.2024,Ariana,(W167) Coupé11/2019 - Aujourd'hui,30 000km,Mercedes-Benz,12.2022,gle-coupe,GLE Coupé,350 de 2.0 d 16V 320 EQ Power 4MATIC 9G-TRONIC,5,4,420 000DT,,320ch dyn,8cv,194ch dyn,Cuir intégral,Intégrale,Hybride rechargeable diesel
Automatique,mercedes-benz,107981,SUV/4x4,Noir,Gris,2000cm³,19.12.2024,Ariana,(C254) Coupé06/2022 - Aujourd'hui,0km,Mercedes-Benz,04.2024,glc-coupe,GLC Coupé,300 e 2.0 i 16V 313 EQ Power 4MATIC 9G-TRONIC,5,4,440 000DT,,313ch dyn,11cv,204ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,107979,Berline,Gris Shark,Gris,1500cm³,19.12.2024,Ariana,(205) Berline03/2014 - 04/2021,9 000km,Mercedes-Benz,06.2020,classe-c,Classe C,,5,4,185 000DT,,,10cv,,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,107959,Berline,Noir,Marron,3000cm³,19.12.2024,Ariana,(212) Berline02/2009 - 02/2013,60 000km,Mercedes-Benz,12.2012,classe-e,Classe E,,5,4,110 000DT,,,15cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107941,SUV/4x4,Noir,Gris,3500cm³,19.12.2024,Ariana,(164) Phase 204/2008 - 12/2013,127 000km,Mercedes-Benz,09.2010,ml,ML,ML 350 3.5 i V6 4-Matic,5,4,75 000DT,272ch dyn,,19cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,107937,Berline,Blanc,Noir,1400cm³,19.12.2024,Ariana,II (118) Coupé05/2019 - Aujourd'hui,16 000km,Mercedes-Benz,07.2023,cla,CLA,250 e 1.3 i 16V GPF 218 PHEV,5,4,220 000DT,,218ch dyn,9cv,160ch dyn,Cuir intégral,Intégrale,Hybride rechargeable essence
Automatique,mercedes-benz,109458,SUV/4x4,Noir,Noir,1991cm³,19.12.2024,Sfax,(X253) SUV Phase 204/2019 - 10/2022,24 804km,Mercedes-Benz,06.2020,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 9G-TRONIC,5,4,250 000DT,197ch dyn,,11cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,102855,Coupé,Noir,Noir,2510cm³,19.12.2024,Sousse,Coupé CL(216)05/2006 - 02/2014,115 000km,Mercedes-Benz,08.2008,cl,CL,,4,4,95 000DT,,,30cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108810,Berline,Gris anthracite,Noir,1497cm³,19.12.2024,Sousse,(205) Berline03/2014 - 04/2021,36 000km,Mercedes-Benz,07.2020,classe-c,Classe C,,5,4,139 000DT,,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,106960,Coupé,Bleu,Noir,2000cm³,19.12.2024,Sousse,(238) Coupé01/2017 - 06/2020,80 000km,Mercedes-Benz,12.2019,classe-e-coupe,Classe E coupé,,4,2,230 000DT,,,12cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109452,Berline,Gris argent,Noir,1332cm³,19.12.2024,Sousse,II (118) Coupé05/2019 - Aujourd'hui,112 000km,Mercedes-Benz,01.2020,cla,CLA,,5,4,149 000DT,,,8cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109416,SUV/4x4,Blanc,Beige,3500cm³,19.12.2024,Tunis,,195 000km,Mercedes-Benz,07.2011,ml,ML,,5,5,70 000DT,,,19cv,,Similicuir,Propulsion,Essence
Automatique,mercedes-benz,108894,Berline,Noir,Noir,2000cm³,19.12.2024,Tunis,(213) Phase 2 Berline07/2020 - 12/2022,100 000km,Mercedes-Benz,06.2021,classe-e,Classe E,,5,5,240 000DT,,,11cv,,Cuir partiel,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,108356,Berline,Gris argent,Noir,1800cm³,19.12.2024,Tunis,(117) Coupé02/2013 - 01/2016,160 000km,Mercedes-Benz,10.2013,cla,CLA,200 1.6 i 16V Turbo 7G-DCT,5,4,78 000DT,156ch dyn,,8cv,,Alcantara,Intégrale,Essence
Automatique,mercedes-benz,108194,Citadine,Beige,Noir,3000cm³,19.12.2024,Ariana,(218) Coupé09/2010 - 06/2014,250 000km,Mercedes-Benz,09.2011,cls,CLS,250 CDi 2.1 CDI 16V 7G-TRONIC BlueEFFICIENCY,5,4,85 000DT,204ch dyn,,10cv,,Cuir intégral,Traction,Diesel
Automatique,mercedes-benz,107988,Berline,Bleu,Gris,1600cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,154 000km,Mercedes-Benz,07.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5,5,118 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107987,Berline,Noir,Marron,1600cm³,19.12.2024,Tunis,(213) Berline01/2016 - 06/2020,107 000km,Mercedes-Benz,07.2018,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5,5,128 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107946,Berline,Noir,Noir,2000cm³,19.12.2024,Tunis,(205) Coupé09/2015 - 04/2021,120 000km,Mercedes-Benz,02.2019,classe-c,Classe C,,5,5,110 000DT,,,8cv,,Tissu,Propulsion,Essence
Automatique,mercedes-benz,107888,SUV/4x4,Blanc,Noir,2000cm³,19.12.2024,Tunis,(X253) SUV07/2015 - 03/2019,142 000km,Mercedes-Benz,06.2017,glc,GLC,250 2.0 i 16V 4MATIC BlueTEC 9G-Tronic,5,5,153 000DT,211ch dyn,,12cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107641,SUV/4x4,Blanc,Noir,3500cm³,19.12.2024,Tunis,(W167) Coupé11/2019 - Aujourd'hui,74 000km,Mercedes-Benz,09.2021,gle-coupe,GLE Coupé,350 d 3.0 d V6 24V 4MATIC 9G-TRONIC,5,4,375 000DT,,,8cv,272ch dyn,Alcantara,Propulsion,Hybride rechargeable diesel
Automatique,mercedes-benz,106928,SUV/4x4,Blanc,Marron,2000cm³,19.12.2024,Tunis,(156)11/2013 - 01/2017,67 000km,Mercedes-Benz,08.2016,gla,GLA,200 1.6 i 16V Turbo 7G-DCT,5,4,115 000DT,156ch dyn,,8cv,,Cuir partiel,Intégrale,Essence
Automatique,mercedes-benz,106743,Berline,Noir,Gris,2500cm³,19.12.2024,Tunis,(212) Berline02/2009 - 02/2013,161 000km,Mercedes-Benz,10.2009,classe-e,Classe E,250 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5,4,59 000DT,204ch dyn,,12cv,,Cuir partiel,Propulsion,Diesel
Automatique,mercedes-benz,106728,SUV/4x4,Noir,Beige,3200cm³,19.12.2024,Tunis,(164) Phase 204/2008 - 12/2013,250 000km,Mercedes-Benz,07.2010,ml,ML,,5,5,79 000DT,,,15cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,108359,Berline,Gris Shark,Noir,1497cm³,19.12.2024,Sfax,(205) Berline03/2014 - 04/2021,54 000km,Mercedes-Benz,12.2018,classe-c,Classe C,200 1.5 i 16V EQ Boost 4MATIC 9G-TRONIC,5,5,165 000DT,,,11cv,184ch dyn,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,108226,Berline,Blanc,Noir,1332cm³,19.12.2024,Sfax,(W177) Hatchback03/2018 - 02/2023,66 000km,Mercedes-Benz,03.2021,classe-a,Classe A,250 e 1.3 Ti 16V 218 PHEV 8G-DCT,5,5,135 000DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,109446,Berline,Noir,Noir,3000cm³,19.12.2024,Sfax,(212) Berline02/2009 - 02/2013,280 000km,Mercedes-Benz,09.2009,classe-e,Classe E,220 CDi 2.1 CDI 16V DPF BlueEFFICIENCY,5,5,57 000DT,170ch dyn,,10cv,,Cuir intégral,Intégrale,Diesel
Automatique,mercedes-benz,107892,Berline,Blanc,Noir,1496cm³,19.12.2024,Sfax,(206) Berline03/2021 - Aujourd'hui,32 178km,Mercedes-Benz,12.2022,classe-c,Classe C,200 1.5 i 16V EQ Boost 9G-TRONIC,5,4,225 000DT,204ch dyn,,11cv,,Cuir intégral,Intégrale,Essence
Automatique,mercedes-benz,106788,Coupé,Noir,Noir,1991cm³,19.12.2024,Sfax,(W176) Phase 207/2015 - 02/2018,72 290km,Mercedes-Benz,09.2016,classe-a,Classe A,,5,4,175 000DT,,,26cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,101792,SUV/4x4,Gris argent,Noir,1999cm³,19.12.2024,Sfax,(C254) Coupé06/2022 - Aujourd'hui,26 997km,Mercedes-Benz,07.2023,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5,4,365 000DT,,,12cv,204ch dyn,Cuir intégral,Intégrale,Hybride essence
Automatique,mercedes-benz,108665,SUV/4x4,Gris anthracite,Noir,1989cm³,19.12.2024,Tunis,(C254) Coupé06/2022 - Aujourd'hui,1 000km,Mercedes-Benz,05.2024,glc-coupe,GLC Coupé,200 2.0 i 16V EQ Boost 4MATIC 9G-TRONIC,5,4,380 000DT,204ch dyn,,11cv,,Cuir partiel,Propulsion,Essence
Automatique,mercedes-benz,109322,Berline,Blanc,Beige,2996cm³,19.12.2024,Ariana,(212) Berline02/2009 - 02/2013,150 000km,Mercedes-Benz,08.2009,classe-e,Classe E,,5,5,64 000DT,,,15cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,109189,SUV/4x4,Blanc,Noir,2000cm³,19.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,41 765km,Mercedes-Benz,10.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,4,260 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108962,Berline,Noir,Gris,2000cm³,19.12.2024,Ariana,(213) Phase 2 Berline07/2020 - 12/2022,100 756km,Mercedes-Benz,10.2021,classe-e,Classe E,300 de 2.0 d 16V 306 EQ Power 4MATIC 9G-TRONIC,5,4,240 000DT,,306ch dyn,11cv,194ch dyn,Alcantara,Traction,Hybride rechargeable diesel
Automatique,mercedes-benz,108928,SUV/4x4,Noir,Noir,2000cm³,19.12.2024,Ariana,(C253) Coupé Phase 204/2019 - 10/2022,47 000km,Mercedes-Benz,07.2021,glc-coupe,GLC Coupé,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,5,4,260 000DT,,320ch dyn,12cv,211ch dyn,Alcantara,Traction,Hybride rechargeable essence
Automatique,mercedes-benz,108827,Berline,Noir,Noir,1600cm³,19.12.2024,Ariana,(117) Shooting Brake Phase 202/2016 - 10/2019,125 043km,Mercedes-Benz,06.2018,cla,CLA,180 1.6 i 16V 7G-DCT,5,4,97 000DT,122ch dyn,,7cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108175,Berline,Blanc,Noir,1600cm³,19.12.2024,Ariana,(213) Berline01/2016 - 06/2020,55 001km,Mercedes-Benz,05.2019,classe-e,Classe E,180 1.5 16V 9G-TRONIC  Boite auto,5,4,165 000DT,156ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,108174,Berline,Noir,Marron,1400cm³,19.12.2024,Ariana,(206) Berline03/2021 - Aujourd'hui,0km,Mercedes-Benz,03.2024,classe-c,Classe C,180 1.5 i 16V EQ Boost 9G-TRONIC,5,4,275 000DT,170ch dyn,,9cv,,Cuir intégral,Traction,Essence
Automatique,mercedes-benz,107925,SUV/4x4,Blanc,Noir,1400cm³,19.12.2024,Ariana,(X247)01/2020 - Aujourd'hui,10 730km,Mercedes-Benz,09.2023,gla,GLA,250e 1.4 i 16V 218 EQ Power 8G-DCT,5,4,230 000DT,,218ch dyn,8cv,158ch dyn,Alcantara,Traction,Hybride rechargeable essence
